DEPTH,WELL,CALI,CGR,DT,DTC,DTS,GR,NPHI,PE,POTA,RHOB,RT,RXO,SGR,THOR,URAN,LITHOLOGY
3718.7876,B,-999.25,12.6293,52.7879,52.8105,95.3052,26.3379,0.049997,-999.25,0.6869,-999.25,-999.25,-999.25,23.8058,0.8564,1.2443,-999.25
3718.94,B,-999.25,12.4404,52.7978,52.7915,95.5839,27.9241,0.055197,-999.25,0.7093,-999.25,-999.25,-999.25,23.3204,0.7141,1.2113,-999.25
3719.0924,B,-999.25,12.5339,52.881,52.8539,96.0289,28.9166,0.059498,-999.25,0.7093,-999.25,-999.25,-999.25,23.0353,0.7406,1.1691,-999.25
3719.2448,B,-999.25,12.9635,52.9606,52.9287,96.4273,29.0321,0.0603,-999.25,0.6914,-999.25,-999.25,-999.25,22.7152,0.9338,1.0856,-999.25
3719.3972,B,-999.25,14.5595,53.1205,53.0562,96.7379,28.2515,0.059101,-999.25,0.715,-999.25,-999.25,-999.25,22.3901,1.2929,0.8717,-999.25
3719.5496,B,-999.25,16.0448,53.3735,53.2741,97.0028,27.6483,0.057901,-999.25,0.7909,-999.25,-999.25,-999.25,22.093,1.4132,0.6733,-999.25
3719.702,B,-999.25,15.6625,53.6747,53.5459,97.1162,27.8571,0.0581,-999.25,0.8711,-999.25,-999.25,-999.25,21.8017,0.986,0.6835,-999.25
3719.8544,B,-999.25,13.3934,54.1373,53.9468,97.0782,25.5134,0.060898,-999.25,0.874,-999.25,-999.25,-999.25,21.5073,0.3308,0.9033,-999.25
3720.0068,B,-999.25,12.1414,54.3674,54.2689,96.9977,22.667,0.066097,-999.25,0.8384,-999.25,-999.25,-999.25,21.068,0.1165,0.9938,-999.25
3720.1592,B,-999.25,13.2654,54.6679,54.5104,97.0281,23.1081,0.072496,-999.25,0.8325,-999.25,-999.25,-999.25,20.6979,0.4591,0.8275,-999.25
3720.3116,B,-999.25,15.9972,55.014,54.8605,97.2702,24.0229,0.079296,-999.25,0.8794,-999.25,-999.25,-999.25,20.5791,1.0483,0.5102,-999.25
3720.464,B,-999.25,17.5353,55.2513,55.1436,97.6654,23.1493,0.087795,-999.25,0.9377,-999.25,-999.25,-999.25,20.3052,1.2531,0.3084,-999.25
3720.6164,B,-999.25,15.7219,55.4012,55.3258,98.0747,23.0651,0.092597,-999.25,0.9808,-999.25,-999.25,-999.25,20.5087,0.5675,0.533,-999.25
3720.7688,B,-999.25,13.7735,55.5823,55.5423,98.7183,25.3686,0.094599,-999.25,0.9638,-999.25,-999.25,-999.25,19.9441,0.0818,0.6869,-999.25
3720.9212,B,-999.25,13.7455,55.7792,55.7264,99.3201,26.3077,0.0945,-999.25,0.9245,-999.25,-999.25,-999.25,19.0886,0.23,0.5949,-999.25
3721.0736,B,-999.25,14.1092,55.9363,55.8964,99.9611,25.529,0.094,-999.25,0.9043,-999.25,-999.25,-999.25,18.7621,0.4135,0.518,-999.25
3721.226,B,-999.25,14.4078,56.2777,56.2313,101.1779,23.7455,0.0945,-999.25,0.893,-999.25,-999.25,-999.25,18.8528,0.543,0.4949,-999.25
3721.3784,B,-999.25,14.2483,56.5879,56.5044,102.1173,22.9984,0.101296,-999.25,0.8761,-999.25,-999.25,-999.25,19.2029,0.5652,0.5516,-999.25
3721.5308,B,-999.25,14.8352,56.8945,56.8416,102.6976,23.5616,0.109795,-999.25,0.8762,-999.25,-999.25,-999.25,19.272,0.7309,0.4939,-999.25
3721.6832,B,-999.25,16.8766,57.5691,57.3988,103.2598,22.7377,0.121294,-999.25,0.9431,-999.25,-999.25,-999.25,19.033,1.045,0.24,-999.25
3721.8356,B,-999.25,17.8521,57.9381,57.8364,103.4778,20.9046,0.131494,-999.25,0.9927,-999.25,-999.25,-999.25,18.847,1.1249,0.1108,-999.25
3721.988,B,-999.25,18.0196,58.255,58.1587,103.4733,19.3392,0.139696,-999.25,1.0212,-999.25,-999.25,-999.25,18.6398,1.0591,0.069,-999.25
3722.1404,B,-999.25,17.0896,58.571,58.4697,103.403,18.7826,0.140799,-999.25,0.9737,-999.25,-999.25,-999.25,17.8008,0.9835,0.0791,-999.25
3722.2928,B,-999.25,15.8227,58.9567,58.8083,103.4147,19.0651,0.138401,-999.25,0.8763,-999.25,-999.25,-999.25,17.3361,1.0111,0.1685,-999.25
3722.4452,B,-999.25,14.7873,59.644,59.4123,103.5981,20.9513,0.135602,-999.25,0.8139,-999.25,-999.25,-999.25,18.439,0.9645,0.4066,-999.25
3722.5976,B,-999.25,13.7981,60.1181,59.96,103.7908,24.147,0.132402,-999.25,0.861,-999.25,-999.25,-999.25,21.251,0.4972,0.8298,-999.25
3722.75,B,-999.25,14.0919,60.4101,60.3068,103.7487,26.8641,0.128702,-999.25,0.9692,-999.25,-999.25,-999.25,24.3967,0.1509,1.1473,-999.25
3722.9024,B,-999.25,16.0323,60.2545,60.3695,103.2341,28.092,0.126301,-999.25,1.0435,-999.25,-999.25,-999.25,25.4641,0.4067,1.0501,-999.25
3723.0548,B,-999.25,18.1164,59.2331,59.7069,102.3412,28.7347,0.1262,-999.25,1.0489,-999.25,-999.25,-999.25,24.841,0.9765,0.7487,-999.25
3723.2072,B,-999.25,18.1471,57.6352,58.4069,101.3318,29.3816,0.124001,-999.25,1.0381,2.6179,-999.25,-999.25,23.9824,1.0278,0.6497,-999.25
3723.3596,B,-999.25,16.1497,54.5329,55.9695,100.1574,30.3105,0.116904,-999.25,1.0449,2.5561,-999.25,-999.25,23.1109,0.4343,0.775,-999.25
3723.512,B,-999.25,16.2094,53.1869,53.7927,99.3497,30.9171,0.106905,-999.25,1.1373,2.5471,-999.25,-999.25,22.9994,0.084,0.7559,-999.25
3723.6644,B,-999.25,18.0489,52.2058,52.7267,99.0794,31.1925,0.097905,-999.25,1.2825,2.5545,-999.25,-999.25,23.4193,0.0298,0.5979,-999.25
3723.8168,B,-999.25,17.8384,51.9547,52.0675,99.1107,31.1291,0.094202,-999.25,1.268,2.5731,-999.25,-999.25,23.2341,0.0277,0.6007,-999.25
3723.9692,B,-999.25,15.9809,52.2443,52.1705,99.3837,29.7988,0.084905,-999.25,1.1328,2.6121,-999.25,-999.25,23.3716,0.0376,0.8229,-999.25
3724.1216,B,-999.25,13.5573,52.6562,52.6006,99.6309,28.5304,0.074206,-999.25,0.9538,2.6458,-999.25,-999.25,22.7909,0.0605,1.028,-999.25
3724.274,B,-999.25,12.2643,53.0808,52.9917,99.7386,27.3317,0.070502,-999.25,0.8278,2.6615,-999.25,-999.25,22.0047,0.194,1.0845,-999.25
3724.4264,B,-999.25,12.4808,53.3309,53.2838,99.7106,25.9544,0.073598,-999.25,0.7584,2.6658,-999.25,-999.25,21.4053,0.5306,0.9935,-999.25
3724.5788,B,-999.25,13.5872,53.5518,53.4991,99.5356,25.5678,0.079197,-999.25,0.7313,2.6711,-999.25,-999.25,21.197,0.9524,0.8473,-999.25
3724.7312,B,6.5224,13.8048,53.7132,53.6699,99.2122,25.3586,0.081499,-999.25,0.6934,2.6721,-999.25,-999.25,21.3846,1.1644,0.8439,-999.25
3724.8836,B,6.5249,14.0846,53.9841,53.9045,98.7442,25.0838,0.083199,-999.25,0.6329,2.6643,-999.25,-999.25,21.7055,1.484,0.8485,-999.25
3725.036,B,6.5261,13.5189,54.3189,54.2391,98.185,25.5818,0.0829,-999.25,0.6076,2.6544,-999.25,-999.25,21.6628,1.4239,0.9067,-999.25
3725.1884,B,6.5355,12.3244,54.4777,54.4416,97.8207,26.1168,0.080801,-999.25,0.6476,2.6483,-999.25,-999.25,21.4804,0.9262,1.0194,-999.25
3725.3408,B,6.5573,11.6814,54.4192,54.4422,97.7002,26.5668,0.078002,-999.25,0.7269,2.6469,-999.25,-999.25,21.5132,0.4288,1.0946,-999.25
3725.4932,B,6.5943,12.2766,54.2926,54.3362,97.8035,26.7343,0.070804,-999.25,0.8533,2.6548,-999.25,-999.25,21.9228,0.0957,1.0739,-999.25
3725.6456,B,6.6306,13.3846,54.1711,54.2049,98.1751,25.917,0.059406,6.5948,0.9474,2.6731,-999.25,-999.25,22.7254,0.0364,1.04,-999.25
3725.798,B,6.651,14.1315,54.24,54.1848,98.8831,26.1454,0.046807,5.8821,0.9984,2.6891,-999.25,-999.25,24.1407,0.0463,1.1144,-999.25
3725.9504,B,6.6604,14.5082,54.8033,54.5726,100.3263,29.5099,0.036606,5.4539,1.0236,2.69,-999.25,-999.25,26.0035,0.0532,1.2798,-999.25
3726.1028,B,6.6663,14.3427,55.2874,55.0704,101.6199,34.0026,0.029304,5.5159,1.012,2.6794,-999.25,-999.25,28.6639,0.0522,1.5944,-999.25
3726.2552,B,6.6689,15.0815,56.3765,55.8325,102.6654,39.6542,0.025602,5.9047,1.0365,2.6709,-999.25,-999.25,33.9031,0.1643,2.0955,-999.25
3726.4076,B,6.668,18.2339,57.9142,57.2767,104.1391,46.8271,0.027399,6.29,1.1826,2.6689,-999.25,-999.25,43.0024,0.4789,2.7576,-999.25
3726.56,B,6.6628,23.1284,58.9635,58.5261,105.2748,66.1478,0.035296,6.5639,1.4112,2.6638,-999.25,-999.25,55.7811,0.9605,3.6354,-999.25
3726.7124,B,6.6609,27.487,59.5008,59.2764,106.0291,87.4741,0.043595,6.5325,1.5713,2.6445,-999.25,-999.25,68.6051,1.5614,4.5779,-999.25
3726.8648,B,6.6691,28.6692,59.5158,59.5515,106.8272,111.0429,0.048397,6.1785,1.5568,2.6137,-999.25,-999.25,79.3255,1.9546,5.6397,-999.25
3727.0172,B,6.6762,26.3323,59.3741,59.4682,107.412,119.1143,0.0475,5.7438,1.3619,2.6071,-999.25,-999.25,82.934,2.0653,6.3017,-999.25
3727.1696,B,6.6807,23.4664,58.7177,58.8426,107.581,96.448,0.042603,5.4642,1.1626,2.6352,-999.25,-999.25,81.2239,2.0434,6.4303,-999.25
3727.322,B,6.6909,22.3261,57.4279,57.6072,107.2572,78.576,0.038302,5.4889,1.1374,2.661,-999.25,-999.25,75.7144,1.8195,5.9439,-999.25
3727.4744,B,6.6977,22.9291,56.5708,56.7446,106.4717,76.8928,0.035801,5.5984,1.2113,2.662,867.9536,3.6003,71.8418,1.6975,5.4456,-999.25
3727.6268,B,6.6957,24.4175,56.4621,56.4746,105.734,84.7589,0.034201,5.7356,1.3422,2.6419,975.9426,2.2925,69.3905,1.6002,5.0069,-999.25
3727.7792,B,6.6754,23.7527,56.4922,56.4797,105.2253,85.4655,0.032401,5.8909,1.3794,2.6228,1020.6089,1.8913,66.5925,1.264,4.7694,-999.25
3727.9316,B,6.6586,20.8795,56.6704,56.6241,104.9247,76.5858,0.031101,6.1265,1.249,2.6245,973.8423,2.3398,64.0567,0.9663,4.8071,-999.25
3728.084,B,6.6546,15.6899,56.8753,56.8174,104.8781,75.2153,0.0303,6.2621,1.0122,2.635,1008.1895,2.0514,61.4936,0.4337,5.0994,-999.25
3728.2364,B,6.655,14.5878,57.0941,57.0332,105.0702,79.3499,0.0298,6.1125,0.9919,2.6374,1028.5498,1.8111,63.5233,0.2015,5.4482,-999.25
3728.3888,B,6.6559,14.5963,57.288,57.2332,105.4378,85.32,0.030999,5.7266,1.0354,2.6461,852.2806,2.2403,69.6029,0.0311,6.1241,-999.25
3728.5412,B,6.6572,15.3033,57.3933,57.3599,105.7573,96.0376,0.034198,5.4905,1.0593,2.6546,583.624,2.423,76.4821,0.1371,6.8113,-999.25
3728.6936,B,6.6591,16.3906,57.469,57.4413,106.0181,108.9645,0.037098,5.3188,1.0509,2.6638,406.3505,2.351,82.4165,0.4789,7.3509,-999.25
3728.846,B,6.6621,18.1948,57.5666,57.5338,106.3337,108.8841,0.0364,5.1967,1.0467,2.6685,333.9362,3.9676,81.3984,1.0075,7.0367,-999.25
3728.9984,B,6.6655,20.2509,57.637,57.6115,106.6356,94.0431,0.033102,5.1189,1.0544,2.6621,314.5017,5.7947,75.4915,1.5605,6.1502,-999.25
3729.1508,B,6.6666,19.8019,57.6915,57.6732,106.885,81.8946,0.030601,5.0784,1.0332,2.6398,371.377,4.1387,70.325,1.5171,5.6249,-999.25
3729.3032,B,6.6652,17.4405,57.6924,57.6999,106.9298,83.8413,0.0313,5.13,1.0227,2.6162,490.1262,2.1238,71.4946,0.8888,6.018,-999.25
3729.4556,B,6.6655,17.3493,57.5549,57.6195,106.5872,102.275,0.035498,5.3964,1.1186,2.6077,712.9478,2.0652,77.228,0.482,6.6665,-999.25
3729.608,B,6.6678,21.21,57.4585,57.5005,106.1596,115.6613,0.040897,5.8017,1.3185,2.6114,1024.8174,1.6913,82.4819,0.7842,6.8216,-999.25
3729.7604,B,6.6694,25.7933,57.3339,57.4013,105.7784,106.9811,0.042999,6.0711,1.5154,2.6245,1275.4563,2.8092,85.0934,1.3029,6.6021,-999.25
3729.9128,B,6.671,28.1342,57.1673,57.2443,105.4366,101.4739,0.040601,5.9732,1.656,2.6386,1355.35,3.9084,86.2061,1.4089,6.4654,-999.25
3730.0652,B,6.6676,28.807,57.0225,57.0912,105.5024,109.6082,0.038301,5.6328,1.7633,2.6503,1538.986,2.6102,87.3134,1.1736,6.5138,-999.25
3730.2176,B,6.6636,28.7101,56.9284,56.9723,105.8132,107.532,0.036601,5.506,1.762,2.6542,1603.2925,2.4301,87.2008,1.1514,6.512,-999.25
3730.37,B,6.6617,29.7077,56.9187,56.9272,106.1606,98.9066,0.035201,5.6992,1.7268,2.6421,1685.0386,3.1111,86.1438,1.5742,6.2832,-999.25
3730.5224,B,6.6622,31.7863,56.9988,56.9783,106.4968,103.2031,0.038198,5.8613,1.7151,2.6252,1951.8015,3.8384,84.8599,2.2106,5.9089,-999.25
3730.6748,B,6.663,32.8269,57.2378,57.179,106.957,108.2177,0.041598,5.8123,1.7191,2.6189,2195.5942,4.0164,84.5982,2.4899,5.7639,-999.25
3730.8272,B,6.6641,31.7007,57.6285,57.5669,107.5669,108.1086,0.043499,5.5836,1.7166,2.6261,2420.3062,3.9406,85.4091,2.1805,5.9796,-999.25
3730.9796,B,6.6673,27.0792,57.9211,57.8581,108.004,102.7818,0.042101,5.3996,1.6267,2.6466,2748.2607,4.2195,86.3141,1.2258,6.5949,-999.25
3731.132,B,6.6706,23.1586,57.9111,57.9214,108.1628,103.9218,0.0416,5.4261,1.4865,2.6527,3089.7634,3.3598,86.7659,0.6702,7.0817,-999.25
3731.2844,B,6.6715,18.8861,57.781,57.8211,108.1852,108.0967,0.042599,5.5474,1.3061,2.6429,3230.8032,2.4287,85.7363,0.1738,7.4427,-999.25
3731.4368,B,6.6708,16.4526,57.5857,57.6347,108.161,105.4728,0.0419,5.6044,1.1589,2.6371,3281.0645,1.7072,80.0973,0.0679,7.0858,-999.25
3731.5892,B,6.6719,14.318,57.571,57.545,108.2123,90.3891,0.035603,5.675,1.0102,2.6466,3371.1465,2.0009,70.1113,0.0525,6.2117,-999.25
3731.7416,B,6.6741,14.5882,58.0512,57.903,108.719,75.961,0.028904,5.7537,1.0147,2.6603,3372.7595,2.6918,64.6653,0.1111,5.5753,-999.25
3731.894,B,6.6796,16.9214,58.5853,58.403,109.3294,75.7349,0.0281,5.73,1.1363,2.6686,3242.7063,2.2835,63.6217,0.2901,5.1993,-999.25
3732.0464,B,6.6863,19.704,59.1835,58.9614,110.1717,83.8841,0.031298,5.6069,1.279,2.6702,3037.3762,2.8172,68.4731,0.5135,5.4297,-999.25
3732.1988,B,6.6898,20.985,59.7155,59.5515,111.1207,87.9369,0.033099,5.6839,1.3517,2.6694,2875.2825,7.2325,74.15,0.5884,5.919,-999.25
3732.3512,B,6.6901,19.7013,59.7491,59.758,111.7946,90.0117,0.036598,5.9343,1.2897,2.6631,2855.3772,19.6737,77.6032,0.47,6.4464,-999.25
3732.5036,B,6.6983,18.0444,59.2832,59.5008,112.0659,95.8659,0.043596,5.8585,1.2132,2.6554,2924.5562,17.3798,79.4247,0.3036,6.8337,-999.25
3732.656,B,6.7386,18.2407,58.3745,58.7727,111.2226,99.6769,0.048197,5.4226,1.2644,2.6461,2632.7727,3.6302,78.0652,0.1562,6.6605,-999.25
3732.8084,B,6.7805,20.1256,57.4026,57.8461,109.4765,93.0118,0.045701,5.4278,1.4122,2.6339,2436.6304,0.5972,72.6199,0.1039,5.8443,-999.25
3732.9608,B,6.801,21.1969,56.1268,56.7033,106.7384,73.0445,0.039803,6.3761,1.4951,2.6142,2406.1138,3.1555,64.0118,0.079,4.7668,-999.25
3733.1132,B,6.8073,20.6331,55.6894,55.8851,104.5431,61.934,0.036802,7.4009,1.4625,2.6015,2350.7935,9.9628,56.379,0.0487,3.9797,-999.25
3733.2656,B,6.8141,20.9469,55.534,55.6056,103.6278,67.3491,0.035801,7.5339,1.4632,2.6048,2565.8228,23.982,52.6213,0.135,3.5264,-999.25
3733.418,B,6.8212,23.8875,55.8096,55.6725,103.5701,73.4728,0.034801,6.5608,1.5931,2.6223,2890.2729,32.2889,53.5527,0.4536,3.3027,-999.25
3733.5704,B,6.8337,27.5459,56.1915,56.0782,104.679,74.7642,0.033501,5.2642,1.7062,2.6434,3046.0662,316.5885,55.5842,1.0425,3.1216,-999.25
3733.7228,B,6.8457,28.4371,56.5773,56.5166,106.1316,74.2509,0.0335,4.8764,1.6642,2.6514,3041.1047,724.5432,56.3062,1.4622,3.1028,-999.25
3733.8752,B,6.8593,27.9635,57.0058,56.9109,107.3992,73.0198,0.0341,4.906,1.5962,2.6519,2842.2156,639.434,56.1611,1.5978,3.1394,-999.25
3734.0276,B,6.8804,27.0542,57.3447,57.2727,108.39,69.5515,0.0349,5.0953,1.5388,2.6465,2429.1965,145.0677,55.2358,1.5676,3.1376,-999.25
3734.18,B,6.9064,27.5426,57.7547,57.6494,109.0768,64.2551,0.036399,5.2833,1.5666,2.6372,2129.5938,8.0405,53.8728,1.5961,2.9314,-999.25
3734.3324,B,6.9208,28.4722,58.1569,58.0662,109.4682,63.8063,0.039099,5.4052,1.6164,2.6364,2019.6866,2.8266,54.0234,1.6623,2.8447,-999.25
3734.4848,B,6.9293,27.4684,58.4664,58.3885,109.7531,68.4037,0.043098,5.4861,1.5542,2.644,2023.1492,1.6731,54.9967,1.6239,3.0648,-999.25
3734.6372,B,6.935,23.9203,58.575,58.5483,110.0053,74.2603,0.045399,5.4788,1.374,2.6499,2094.2537,0.7542,54.7394,1.3329,3.4312,-999.25
3734.7896,B,6.9412,19.8859,58.5883,58.59,110.138,71.4019,0.0459,5.6075,1.1539,2.646,2029.6935,0.7633,52.5132,1.0617,3.6325,-999.25
3734.942,B,6.9463,18.3758,58.4941,58.5322,110.0868,61.411,0.045,5.864,1.0726,2.6372,1910.6224,0.8219,48.5816,0.956,3.3629,-999.25
3735.0944,B,6.9447,18.0456,58.2557,58.3462,109.7005,55.921,0.046399,6.2575,1.0711,2.626,1878.5327,0.7138,44.3518,0.8684,2.9287,-999.25
3735.2468,B,6.929,19.3887,57.9003,58.0212,108.7651,55.6527,0.049898,6.8373,1.166,2.6097,2030.4304,0.7418,42.3842,0.8725,2.5602,-999.25
3735.3992,B,6.9136,20.6519,57.7176,57.7768,107.9352,54.7431,0.051599,7.4351,1.2301,2.6,2232.417,1.5982,41.4125,0.9768,2.3113,-999.25
3735.5516,B,6.9279,20.0273,57.6515,57.6798,107.5354,53.2094,0.050601,7.6651,1.2128,2.6032,2271.5122,12.1279,42.5237,0.8684,2.5046,-999.25
3735.704,B,6.9609,18.9834,57.6093,57.6198,107.2515,54.3891,0.0511,7.1847,1.2021,2.6136,2075.8787,42.9158,46.1831,0.6145,3.0282,-999.25
3735.8564,B,6.9985,19.8894,57.682,57.6436,107.3275,59.8159,0.053799,6.2615,1.2543,2.6231,1517.6027,76.2621,51.0653,0.6643,3.471,-999.25
3736.0088,B,7.0193,22.658,57.8066,57.7555,107.7456,65.122,0.054999,5.6505,1.3155,2.6266,1068.3593,570.6082,53.9955,1.2069,3.4889,-999.25
3736.1612,B,7.0247,24.2079,57.8536,57.8414,108.1841,63.1132,0.052401,5.4182,1.3135,2.6316,726.9377,4447.9136,53.165,1.6547,3.2239,-999.25
3736.3136,B,7.027,23.8038,57.8084,57.8355,108.489,56.4894,0.048502,5.4268,1.2645,2.6364,550.9279,5451.0425,49.9159,1.7343,2.9072,-999.25
3736.466,B,7.028,23.296,57.6517,57.7343,108.748,53.2079,0.046201,5.4871,1.2992,2.6356,413.7468,1556.7025,47.0299,1.4529,2.6423,-999.25
3736.6184,B,7.029,23.6343,57.5979,57.6241,108.908,55.7887,0.048399,5.573,1.4036,2.6316,320.1526,16.2728,46.2641,1.134,2.5195,-999.25
3736.7708,B,7.0299,22.9866,57.6223,57.6144,108.9734,58.8717,0.053497,5.692,1.4466,2.6307,296.8174,181.1676,46.8997,0.7797,2.6623,-999.25
3736.9232,B,7.0312,21.6124,57.7146,57.7113,109.1077,59.5694,0.056398,5.6692,1.373,2.638,296.9352,614.1115,47.3944,0.6819,2.8704,-999.25
3737.0756,B,7.0331,20.7872,57.859,57.829,109.3554,58.5711,0.0572,5.5159,1.2909,2.6451,318.9196,8077.062,47.6727,0.7734,2.9932,-999.25
3737.228,B,7.0362,20.5832,57.8827,57.8795,109.6248,56.5446,0.056201,5.2442,1.214,2.6509,396.1892,14383.8994,48.2217,1.0207,3.0771,-999.25
3737.3804,B,7.0422,20.9611,57.8779,57.8797,109.9428,59.8165,0.052302,5.0103,1.1675,2.6503,555.6907,9.9469,49.6604,1.3125,3.1951,-999.25
3737.5328,B,7.0483,20.7778,57.8578,57.8596,110.3283,67.4411,0.049202,4.9482,1.1458,2.6447,687.9688,1.2753,51.0518,1.3467,3.3705,-999.25
3737.6852,B,7.0528,20.4861,57.9164,57.8927,110.7477,66.6595,0.046901,5.0087,1.1566,2.6505,864.5375,0.7237,51.0446,1.2213,3.4022,-999.25
3737.8376,B,7.0611,21.035,58.0815,58.0435,111.1024,56.0215,0.046,5.1439,1.2015,2.6701,976.2443,0.9168,48.4723,1.1989,3.0547,-999.25
3737.99,B,7.0878,22.556,58.1485,58.1378,111.0953,49.7732,0.047299,5.1918,1.2274,2.6808,972.3594,1.7721,45.5383,1.5274,2.5588,-999.25
3738.1424,B,7.1194,24.4532,58.0347,58.0815,110.8452,53.6757,0.050398,4.9421,1.2346,2.6633,852.3419,2.8896,46.7155,2.0372,2.4785,-999.25
3738.2948,B,7.139,26.1562,57.763,57.8651,110.3252,60.1678,0.052999,4.7828,1.2751,2.6444,708.8818,3.4096,49.872,2.3596,2.6403,-999.25
3738.4472,B,7.1376,25.8585,57.3883,57.521,109.5537,59.3921,0.0523,5.1957,1.3397,2.645,668.6657,2.8963,50.2613,2.019,2.7169,-999.25
3738.5996,B,7.125,24.3955,57.0916,57.1953,108.8478,53.2289,0.047902,5.9116,1.3878,2.6507,625.5727,2.6959,48.4971,1.4129,2.6833,-999.25
3738.752,B,7.1137,22.3724,56.9528,56.9942,108.4321,56.0942,0.043902,6.1696,1.4179,2.6521,620.4047,2.6881,47.654,0.7193,2.8146,-999.25
3738.9044,B,7.1132,21.0188,56.9701,56.957,108.3697,66.4812,0.044899,5.7879,1.4608,2.6551,657.1962,1.5533,50.3621,0.1649,3.2669,-999.25
3739.0568,B,7.1282,21.3565,57.0983,57.0371,108.4979,79.9988,0.049398,5.1594,1.4742,2.6608,623.1202,1.0013,55.6902,0.2075,3.8225,-999.25
3739.2092,B,7.1408,21.8485,57.1614,57.1453,108.6632,86.0104,0.052798,4.7503,1.4149,2.6607,579.5148,3.4137,59.4611,0.5822,4.1875,-999.25
3739.3616,B,7.1496,21.5525,56.9799,57.0902,108.5638,76.4541,0.0519,4.5769,1.2831,2.6554,529.0711,5.5371,58.7123,1.022,4.1371,-999.25
3739.514,B,7.1616,20.6217,56.4926,56.7234,107.8653,66.8611,0.047402,4.6775,1.1699,2.6481,483.5583,5.6578,54.431,1.2074,3.7641,-999.25
3739.6664,B,7.1621,19.6893,56.0276,56.2413,106.824,58.6504,0.042703,5.039,1.138,2.64,453.1886,6.7312,50.031,1.069,3.3781,-999.25
3739.8188,B,7.1433,19.6925,55.7886,55.9047,105.9337,55.5464,0.041701,5.3688,1.1937,2.6361,435.5512,12.3531,48.7571,0.8492,3.2359,-999.25
3739.9712,B,7.0961,20.6253,55.712,55.7443,105.3977,62.1578,0.044199,5.5987,1.2652,2.6343,445.1445,8.3599,51.1137,0.8301,3.3944,-999.25
3740.1236,B,7.0534,21.4874,55.7747,55.7546,105.2956,72.8548,0.045799,5.6178,1.2982,2.6338,485.2825,3.1978,54.1912,0.9435,3.6411,-999.25
3740.276,B,7.0301,21.1647,56.027,55.9586,106.1339,76.1387,0.044201,5.5747,1.2854,2.6382,537.2421,2.908,55.5392,0.9025,3.8271,-999.25
3740.4284,B,7.0246,20.0542,56.5319,56.4366,108.2024,70.7974,0.039603,5.518,1.2421,2.6501,618.1325,8.6432,55.2273,0.7595,3.916,-999.25
3740.5808,B,7.0424,20.1416,57.1679,57.0131,110.0027,65.2716,0.035902,5.4471,1.2244,2.6654,724.9275,23.1145,53.8352,0.8543,3.7513,-999.25
3740.7332,B,7.054,21.3104,57.5602,57.4606,110.7316,68.9369,0.0365,5.2497,1.2476,2.6759,758.874,21.2168,53.7238,1.0943,3.6087,-999.25
3740.8856,B,7.0524,23.5293,57.882,57.7944,110.9882,70.6491,0.038799,4.8372,1.3185,2.6883,717.1556,4.4474,55.1865,1.4424,3.5245,-999.25
3741.038,B,7.047,24.4936,58.0876,58.0382,111.0349,67.6942,0.040699,4.5654,1.3202,2.6936,677.382,3.477,56.9091,1.7092,3.609,-999.25
3741.1904,B,7.0501,24.561,58.0302,58.0746,110.8001,67.5268,0.042999,4.6422,1.2485,2.683,634.5082,2.6103,59.0125,2.0127,3.8356,-999.25
3741.3428,B,7.0478,23.0448,57.5599,57.7096,109.5916,71.4761,0.046898,4.9674,1.1534,2.6613,639.3762,2.2232,62.37,1.9605,4.3782,-999.25
3741.4952,B,7.0302,21.2548,57.123,57.2812,108.2393,80.3059,0.050698,5.2788,1.1256,2.6358,731.4252,1.9118,66.9838,1.5627,5.0912,-999.25
3741.6476,B,6.9635,20.8884,56.4969,56.7571,106.3401,87.2088,0.048701,5.4383,1.161,2.6212,868.1235,2.9507,68.354,1.318,5.2845,-999.25
3741.8,B,6.8508,21.899,55.6279,55.9273,103.5297,81.9077,0.040105,5.5832,1.213,2.635,1058.0601,7.4752,66.0259,1.3985,4.9128,-999.25
3741.9524,B,6.7227,21.8024,55.2623,55.3807,101.9061,65.8631,0.029806,5.7369,1.174,2.6817,1364.3851,179.7437,59.0589,1.5256,4.1479,-999.25
3742.1048,B,6.6562,20.4152,55.3177,55.2559,101.4652,57.0927,0.024203,5.7406,1.1008,2.7216,1485.6729,633.476,52.7295,1.4226,3.5976,-999.25
3742.2572,B,6.6893,17.6179,56.0572,55.7062,101.6911,58.9264,0.023101,5.5441,1.0369,2.7257,1166.1761,2083.5139,50.6328,0.8825,3.6757,-999.25
3742.4096,B,6.7418,15.6965,56.5955,56.3107,102.0798,59.6359,0.024099,5.3024,1.0288,2.7095,913.2642,2379.2571,51.237,0.3694,3.9568,-999.25
3742.562,B,6.7714,15.4842,58.0431,57.2913,102.5827,63.0134,0.025699,5.0923,1.0814,2.6989,679.3422,1721.8472,53.8753,0.1005,4.2742,-999.25
3742.7144,B,6.7514,15.8572,58.9313,58.4298,103.1352,67.862,0.027499,5.0026,1.1067,2.6957,468.244,857.2341,57.3243,0.1062,4.6167,-999.25
3742.8668,B,6.6942,17.4737,61.2766,59.9327,104.3208,72.8311,0.031898,4.9369,1.118,2.6873,348.3524,196.9197,63.073,0.5198,5.0767,-999.25
3743.0192,B,6.6741,19.3824,63.2769,62.2839,106.8536,81.0302,0.038796,4.8602,1.1119,2.6767,315.0252,157.9625,69.4256,1.0856,5.5715,-999.25
