DEPTH,PHIE,SWE,VSH
2501.2,0.136955,0.8458,0.000001
2501.3,0.134185,0.8372,0.000001
2501.4,0.133441,0.8338,0.000001
2501.5,0.133103,0.8297,0.000001
2501.6,0.130381,0.807,0.000001
2501.7,0.127749,0.8197,0.000001
2501.8,0.124494,0.8148,0.000001
2501.9,0.12167,0.7985,0.000001
2502,0.120515,0.7869,0.000001
2502.1,0.120358,0.749,0.000001
2502.2,0.122321,0.7223,0.000001
2502.3,0.123901,0.7022,0.000001
2502.4,0.124229,0.7103,0.000001
2502.5,0.122201,0.7341,0.000001
2502.6,0.119819,0.7451,0.000001
2502.7,0.116049,0.7775,0.000001
2502.8,0.111904,0.7953,0.000001
2502.9,0.103602,0.7989,0.000001
2503,0.095841,0.7994,0.000001
2503.1,0.092525,0.7966,0.000001
2503.2,0.087039,0.7413,0.000001
2503.3,0.084478,0.7007,0.000001
2503.4,0.086493,0.6028,0.000001
2503.5,0.090706,0.5579,0.000001
2503.6,0.09772,0.546,0.000001
2503.7,0.103941,0.5649,0.000001
2503.8,0.10882,0.5815,0.000001
2503.9,0.116912,0.612,0.000001
2504,0.121045,0.6308,0.000001
2504.1,0.125499,0.65,0.000001
2504.2,0.128239,0.6415,0.000001
2504.3,0.129704,0.6639,0.000001
2504.4,0.132256,0.6981,0.000001
2504.5,0.132732,0.7244,0.000001
2504.6,0.135082,0.7258,0.000001
2504.7,0.136164,0.7078,0.007452
2504.8,0.13647,0.6874,0.013453
2504.9,0.134423,0.6789,0.019387
2505,0.134127,0.6909,0.017562
2505.1,0.131073,0.7397,0.022889
2505.2,0.129334,0.7868,0.027861
2505.3,0.128509,0.7728,0.032518
2505.4,0.129665,0.7279,0.02799
2505.5,0.130213,0.7118,0.030039
2505.6,0.131674,0.737,0.028245
2505.7,0.131243,0.8024,0.024452
2505.8,0.130043,0.8297,0.015302
2505.9,0.127366,0.8733,0.006096
2506,0.124577,0.8807,0.000001
2506.1,0.121075,0.8413,0.000001
2506.2,0.115891,0.8228,0.000001
2506.3,0.111787,0.7934,0.000001
2506.4,0.108869,0.7661,0.000001
2506.5,0.10854,0.7065,0.000001
2506.6,0.112715,0.6278,0.000001
2506.7,0.120294,0.581,0.000001
2506.8,0.128124,0.5876,0.000001
2506.9,0.138125,0.5762,0.000001
2507,0.143848,0.5992,0.000001
2507.1,0.148862,0.6156,0.000001
2507.2,0.153272,0.6096,0.000001
2507.3,0.152094,0.6352,0.000001
2507.4,0.148116,0.6591,0.000001
2507.5,0.142697,0.7152,0.000001
2507.6,0.139762,0.7607,0.000001
2507.7,0.137887,0.7735,0.000001
2507.8,0.138185,0.7321,0.000001
2507.9,0.137233,0.6848,0.000001
2508,0.135635,0.6793,0.000001
2508.1,0.133019,0.6738,0.000001
2508.2,0.130371,0.6657,0.000001
2508.3,0.127551,0.6618,0.000001
2508.4,0.127535,0.6771,0.000001
2508.5,0.131081,0.6825,0.000001
2508.6,0.138997,0.6722,0.000001
2508.7,0.14784,0.6562,0.000001
2508.8,0.155308,0.6331,0.000001
2508.9,0.164265,0.6005,0.000001
2509,0.170249,0.5985,0.000001
2509.1,0.173636,0.5995,0.000001
2509.2,0.175669,0.5916,0.000734
2509.3,0.177326,0.5949,0.001331
2509.4,0.17818,0.6235,0.003572
2509.5,0.178872,0.6645,0.005722
2509.6,0.176955,0.7056,0.005218
2509.7,0.171985,0.7606,0.005545
2509.8,0.169639,0.7808,0.001432
2509.9,0.158575,0.7924,0.00689
2510,0.153194,0.8026,0.004024
2510.1,0.143539,0.7251,0.001578
2510.2,0.13724,0.6967,0.000132
2510.3,0.132217,0.6736,0.000671
2510.4,0.130576,0.6773,0.000001
2510.5,0.131982,0.6665,0.001381
2510.6,0.133978,0.6415,0.000162
2510.7,0.134633,0.6211,0.002911
2510.8,0.136873,0.5831,0.001724
2510.9,0.138085,0.5676,0.003661
2511,0.133815,0.6115,0.006983
2511.1,0.127713,0.6597,0.015529
2511.2,0.122937,0.6932,0.021622
2511.3,0.119829,0.7001,0.024237
2511.4,0.116774,0.6995,0.026472
2511.5,0.114757,0.6915,0.027651
2511.6,0.114529,0.6811,0.022116
2511.7,0.113131,0.6626,0.021116
2511.8,0.11398,0.6395,0.01752
2511.9,0.116365,0.5814,0.006185
2512,0.116093,0.5519,0.000001
2512.1,0.110207,0.5742,0.001676
2512.2,0.103842,0.6226,0.006578
2512.3,0.096976,0.6714,0.019549
2512.4,0.095589,0.654,0.023024
2512.5,0.099053,0.5922,0.020193
2512.6,0.10142,0.6122,0.019636
2512.7,0.106032,0.5662,0.012833
2512.8,0.103366,0.5901,0.012567
2512.9,0.101919,0.6137,0.010786
2513,0.100621,0.6521,0.012072
2513.1,0.101699,0.7091,0.014259
2513.2,0.10434,0.7758,0.020113
2513.3,0.110354,0.8286,0.027742
2513.4,0.115893,0.8164,0.041461
2513.5,0.122422,0.7694,0.053467
2513.6,0.12288,0.7402,0.072995
2513.7,0.117268,0.7123,0.097419
2513.8,0.110949,0.6967,0.114622
2513.9,0.10236,0.7234,0.128655
2514,0.096694,0.7888,0.130669
2514.1,0.094649,0.729,0.127064
2514.2,0.090947,0.7259,0.127156
2514.3,0.085782,0.7774,0.128057
2514.4,0.079512,0.8617,0.132478
2514.5,0.075093,0.8668,0.136699
2514.6,0.075902,0.8683,0.14156
2514.7,0.081576,0.8774,0.136643
2514.8,0.088032,0.8864,0.131395
2514.9,0.101838,0.9018,0.105283
2515,0.108329,0.9077,0.109315
2515.1,0.116634,0.9143,0.096565
2515.2,0.123814,0.9192,0.08749
2515.3,0.12916,0.8919,0.083629
2515.4,0.136394,0.8537,0.079253
2515.5,0.144553,0.8502,0.081937
2515.6,0.150292,0.8629,0.087695
2515.7,0.154292,0.8566,0.094
2515.8,0.158898,0.8504,0.094529
2515.9,0.165608,0.8222,0.084649
2516,0.170027,0.8008,0.077587
2516.1,0.174664,0.7792,0.068833
2516.2,0.179075,0.7563,0.066484
2516.3,0.17999,0.7473,0.067548
2516.4,0.178744,0.7547,0.078716
2516.5,0.176887,0.7793,0.090898
2516.6,0.173683,0.8051,0.103042
2516.7,0.173518,0.8231,0.109257
2516.8,0.175057,0.8293,0.110146
2516.9,0.17686,0.8692,0.110952
2517,0.176533,0.8722,0.110505
2517.1,0.173414,0.8861,0.116806
2517.2,0.170291,0.8616,0.117094
2517.3,0.166191,0.8393,0.119504
2517.4,0.159043,0.8248,0.123938
2517.5,0.149674,0.8326,0.132144
2517.6,0.139347,0.8303,0.140023
2517.7,0.130472,0.8355,0.148481
2517.8,0.123113,0.8914,0.154633
2517.9,0.117797,0.9151,0.161592
2518,0.116171,0.9139,0.161417
2518.1,0.1159,0.9137,0.157352
2518.2,0.114372,0.9126,0.154156
2518.3,0.111722,0.9105,0.159935
2518.4,0.107784,0.9072,0.162201
2518.5,0.108015,0.9074,0.162945
2518.6,0.108376,0.9077,0.163064
2518.7,0.1097,0.9089,0.169148
2518.8,0.109525,0.9087,0.170678
2518.9,0.109926,0.909,0.166246
2519,0.110512,0.9095,0.160457
2519.1,0.110721,0.9097,0.14872
2519.2,0.109138,0.9084,0.148405
2519.3,0.106058,0.9057,0.156757
2519.4,0.102516,0.9025,0.169031
2519.5,0.10087,0.9009,0.181461
2519.6,0.094648,0.8944,0.19549
2519.7,0.087111,0.8852,0.205472
2519.8,0.078876,0.8732,0.200649
2519.9,0.063051,0.8414,0.203836
2520,0.052912,0.811,0.195027
2520.1,0.041762,0.7606,0.197786
2520.2,0.027087,0.6309,0.197781
2520.3,0.019241,0.4803,0.200209
2520.4,0.014018,0.2867,0.202403
2520.5,0.010385,0.0372,0.196378
2520.6,0.010001,0.0002,0.184707
2520.7,0.010001,0.0002,0.176276
2520.8,0.010001,0.0002,0.174839
2520.9,0.011841,0.1555,0.175487
2521,0.012591,0.2059,0.179506
2521.1,0.023796,0.5798,0.163018
2521.2,0.039993,0.75,0.120384
2521.3,0.049019,0.7957,0.110182
2521.4,0.059175,0.7608,0.089317
2521.5,0.068487,0.7646,0.070835
2521.6,0.077501,0.7907,0.053377
2521.7,0.090045,0.7512,0.042224
2521.8,0.095021,0.7748,0.035436
2521.9,0.10924,0.7225,0.018264
2522,0.117222,0.6961,0.008973
2522.1,0.123818,0.6723,0.000001
2522.2,0.126509,0.6894,0.000001
2522.3,0.130124,0.6992,0.000001
2522.4,0.132755,0.6688,0.000001
2522.5,0.135073,0.6581,0.000001
2522.6,0.135454,0.6764,0.000001
2522.7,0.134328,0.7022,0.000001
2522.8,0.133439,0.7103,0.000001
2522.9,0.125678,0.7536,0.000001
2523,0.119245,0.767,0.000001
2523.1,0.112839,0.7538,0.000001
2523.2,0.107197,0.7515,0.000001
2523.3,0.102031,0.7379,0.000001
2523.4,0.097765,0.6971,0.000001
2523.5,0.096159,0.6427,0.000001
2523.6,0.095651,0.5978,0.000001
2523.7,0.096594,0.5919,0.000001
2523.8,0.100214,0.6099,0.000001
2523.9,0.102581,0.6631,0.000001
2524,0.103793,0.7282,0.000001
2524.1,0.10893,0.7804,0.000001
2524.2,0.119771,0.7847,0.000001
2524.3,0.128255,0.7949,0.000001
2524.4,0.13598,0.8406,0.000001
2524.5,0.142498,0.8584,0.000001
2524.6,0.147476,0.8727,0.000001
2524.7,0.153583,0.8787,0.000001
2524.8,0.155405,0.9203,0.002952
2524.9,0.162556,0.8935,0.003644
2525,0.163339,0.8888,0.016118
2525.1,0.165432,0.8816,0.014666
2525.2,0.168754,0.858,0.012948
2525.3,0.172097,0.8325,0.008131
2525.4,0.175254,0.818,0.003868
2525.5,0.177252,0.8192,0.001103
2525.6,0.176187,0.8248,0.001794
2525.7,0.173799,0.8187,0.000556
2525.8,0.172165,0.8139,0.000001
2525.9,0.168264,0.8488,0.000001
2526,0.16332,0.8552,0.000001
2526.1,0.159185,0.885,0.000001
2526.2,0.157411,0.8883,0.000001
2526.3,0.158684,0.8776,0.003369
2526.4,0.16023,0.8658,0.005157
2526.5,0.164149,0.8382,0.004933
2526.6,0.16642,0.8224,0.001697
2526.7,0.167332,0.8137,0.000236
2526.8,0.168079,0.8146,0.000001
2526.9,0.166906,0.8279,0.000001
2527,0.166578,0.8209,0.000001
2527.1,0.166384,0.818,0.000001
2527.2,0.167889,0.8528,0.000001
2527.3,0.1702,0.858,0.000001
2527.4,0.17304,0.8607,0.000001
2527.5,0.175533,0.8325,0.000969
2527.6,0.176295,0.8228,0.003414
2527.7,0.176665,0.8053,0.003658
2527.8,0.176803,0.7763,0.000001
2527.9,0.177247,0.766,0.000001
2528,0.172024,0.7372,0.000001
2528.1,0.170616,0.7007,0.000001
2528.2,0.171203,0.6889,0.000001
2528.3,0.165528,0.7219,0.009859
2528.4,0.164808,0.7344,0.012766
2528.5,0.159129,0.7977,0.019982
2528.6,0.157075,0.8415,0.024936
2528.7,0.158124,0.8557,0.023522
2528.8,0.163309,0.8461,0.020029
2528.9,0.17377,0.8114,0.0085
2529,0.17532,0.7815,0.008088
2529.1,0.177559,0.7469,0.005429
2529.2,0.174947,0.7419,0.003834
2529.3,0.169198,0.7393,0.004709
2529.4,0.165971,0.695,0.002968
2529.5,0.154638,0.7349,0.008361
2529.6,0.14825,0.7637,0.010308
2529.7,0.146606,0.7739,0.009973
2529.8,0.146622,0.7766,0.008691
2529.9,0.150546,0.7731,0.006969
2530,0.153123,0.7934,0.008068
2530.1,0.158467,0.8023,0.013348
2530.2,0.163906,0.7829,0.016033
2530.3,0.170529,0.7615,0.014717
2530.4,0.173814,0.7591,0.015891
2530.5,0.175596,0.7443,0.019047
2530.6,0.178962,0.7169,0.015904
2530.7,0.182524,0.6879,0.00955
2530.8,0.180717,0.6935,0.012704
2530.9,0.178555,0.7644,0.000001
2531,0.176919,0.7541,0.000001
2531.1,0.171797,0.7623,0.000001
2531.2,0.166557,0.7769,0.000001
2531.3,0.161791,0.7907,0.001674
2531.4,0.161559,0.7692,0.002975
2531.5,0.162381,0.7349,0.00293
2531.6,0.162537,0.7197,0.005072
2531.7,0.159758,0.7553,0.01017
2531.8,0.158291,0.7487,0.013243
2531.9,0.154582,0.7398,0.017869
2532,0.15314,0.7164,0.018521
2532.1,0.15379,0.7188,0.019208
2532.2,0.154704,0.7441,0.019747
2532.3,0.15955,0.7518,0.015099
2532.4,0.164152,0.7435,0.013304
2532.5,0.170675,0.7316,0.013605
2532.6,0.172676,0.7401,0.013038
2532.7,0.169563,0.7585,0.012729
2532.8,0.160786,0.8032,0.01257
2532.9,0.158885,0.8012,0.005374
2533,0.153462,0.8067,0.000652
2533.1,0.152508,0.7868,0.000001
2533.2,0.152289,0.7924,0.000001
2533.3,0.152758,0.7981,0.000001
2533.4,0.15396,0.8013,0.000001
2533.5,0.157006,0.8082,0.000001
2533.6,0.159579,0.815,0.000001
2533.7,0.162001,0.8225,0.000001
2533.8,0.168278,0.8032,0.000001
2533.9,0.17461,0.7946,0.000001
2534,0.180745,0.7592,0.000001
2534.1,0.181954,0.7647,0.000001
2534.2,0.181316,0.7967,0.000001
2534.3,0.17876,0.8109,0.000001
2534.4,0.175469,0.8333,0.000001
2534.5,0.173463,0.8556,0.000001
2534.6,0.175679,0.8525,0.000001
2534.7,0.17979,0.8542,0.000001
2534.8,0.182387,0.8576,0.000001
2534.9,0.180093,0.8643,0.000001
2535,0.181641,0.8327,0.000001
2535.1,0.17993,0.7962,0.000001
2535.2,0.175434,0.7597,0.000001
2535.3,0.168609,0.7619,0.000001
2535.4,0.159451,0.7916,0.002528
2535.5,0.152241,0.8101,0.001201
2535.6,0.147398,0.8262,0.002344
2535.7,0.146135,0.8231,0.000216
2535.8,0.14524,0.8077,0.000001
2535.9,0.143215,0.8116,0.000001
2536,0.141893,0.8239,0.000001
2536.1,0.140664,0.8439,0.000001
2536.2,0.139636,0.869,0.000001
2536.3,0.139622,0.8866,0.000001
2536.4,0.141244,0.8764,0.000001
2536.5,0.141943,0.872,0.000001
2536.6,0.144726,0.861,0.000001
2536.7,0.146302,0.8494,0.000001
2536.8,0.1472,0.8084,0.000001
2536.9,0.144433,0.8116,0.000001
2537,0.143578,0.8146,0.000001
2537.1,0.145848,0.8089,0.000001
2537.2,0.153042,0.792,0.000001
2537.3,0.160683,0.7907,0.000001
2537.4,0.169929,0.8113,0.000001
2537.5,0.174604,0.8147,0.000001
2537.6,0.182445,0.8059,0.000001
2537.7,0.187117,0.8169,0.000001
2537.8,0.190339,0.8175,0.000001
2537.9,0.191709,0.7765,0.000001
2538,0.191245,0.7775,0.000001
2538.1,0.190044,0.7688,0.000001
2538.2,0.188754,0.7528,0.000001
2538.3,0.186992,0.7507,0.000001
2538.4,0.184021,0.7568,0.000001
2538.5,0.181937,0.7417,0.000001
2538.6,0.181736,0.7181,0.000001
2538.7,0.180726,0.7049,0.000001
2538.8,0.179403,0.7166,0.000001
2538.9,0.17915,0.7574,0.000001
2539,0.181592,0.7832,0.000001
2539.1,0.18171,0.8202,0.000001
2539.2,0.186361,0.8592,0.000001
2539.3,0.189152,0.8937,0.000001
2539.4,0.191462,0.907,0.009277
2539.5,0.19357,0.8585,0.015749
2539.6,0.194614,0.8228,0.021181
2539.7,0.199451,0.7833,0.018992
2539.8,0.202679,0.8018,0.016983
2539.9,0.20698,0.7787,0.004017
2540,0.204937,0.7959,0.000001
2540.1,0.201714,0.8083,0.000001
2540.2,0.197267,0.8034,0.000001
2540.3,0.193074,0.7775,0.000001
2540.4,0.188923,0.7577,0.000001
2540.5,0.182557,0.7442,0.000001
2540.6,0.179494,0.7079,0.000001
2540.7,0.173988,0.7041,0.000001
2540.8,0.168818,0.707,0.000001
2540.9,0.162191,0.7043,0.000001
2541,0.158608,0.694,0.000001
2541.1,0.15563,0.7057,0.000001
2541.2,0.153319,0.7496,0.000001
2541.3,0.15472,0.8003,0.000001
2541.4,0.154921,0.8451,0.006844
2541.5,0.153529,0.8681,0.019522
2541.6,0.155469,0.897,0.029421
2541.7,0.157689,0.9141,0.036502
2541.8,0.159444,0.9347,0.04454
2541.9,0.160709,0.9378,0.049382
2542,0.161234,0.9253,0.047771
2542.1,0.160768,0.9194,0.045511
2542.2,0.160153,0.9168,0.041761
2542.3,0.158604,0.9246,0.037785
2542.4,0.156513,0.9271,0.035864
2542.5,0.154529,0.9181,0.035469
2542.6,0.15355,0.9149,0.034061
2542.7,0.150937,0.9207,0.033514
2542.8,0.149253,0.9158,0.031409
2542.9,0.145159,0.9244,0.03281
2543,0.142583,0.9174,0.035699
2543.1,0.14108,0.9048,0.033018
2543.2,0.13971,0.9229,0.026297
2543.3,0.136862,0.9269,0.02608
2543.4,0.13493,0.9259,0.022743
2543.5,0.13446,0.9256,0.015645
2543.6,0.134237,0.9255,0.012885
2543.7,0.132422,0.9245,0.012259
2543.8,0.129836,0.923,0.011549
2543.9,0.129093,0.9029,0.009956
2544,0.127622,0.8869,0.010478
2544.1,0.127066,0.8691,0.008842
2544.2,0.125185,0.8676,0.011622
2544.3,0.124464,0.8692,0.013389
2544.4,0.124091,0.8839,0.015382
2544.5,0.123547,0.9188,0.017419
2544.6,0.127406,0.9215,0.007954
2544.7,0.132278,0.9244,0.000001
2544.8,0.136273,0.9266,0.000001
2544.9,0.142837,0.9234,0.000001
2545,0.145333,0.8938,0.000001
2545.1,0.146221,0.8639,0.000001
2545.2,0.1445,0.8638,0.002794
2545.3,0.14227,0.9024,0.00491
2545.4,0.13908,0.9189,0.010381
2545.5,0.13656,0.9186,0.015666
2545.6,0.134574,0.9142,0.021667
2545.7,0.13193,0.9242,0.025811
2545.8,0.131568,0.9214,0.025179
2545.9,0.13003,0.9231,0.022101
2546,0.129946,0.9231,0.018615
2546.1,0.129579,0.9228,0.016084
2546.2,0.129602,0.9228,0.015577
2546.3,0.132174,0.9038,0.012202
2546.4,0.137273,0.868,0.007898
2546.5,0.140896,0.87,0.004358
2546.6,0.143543,0.9129,0.004771
2546.7,0.145115,0.9311,0.011574
2546.8,0.1443,0.9307,0.019133
2546.9,0.145809,0.9314,0.035702
2547,0.147143,0.932,0.045013
2547.1,0.14959,0.9332,0.051966
2547.2,0.152589,0.9345,0.052714
2547.3,0.154644,0.9353,0.050878
2547.4,0.158268,0.9368,0.04663
2547.5,0.161065,0.9379,0.044844
2547.6,0.16293,0.9345,0.042702
2547.7,0.166227,0.9175,0.033623
2547.8,0.167977,0.9057,0.029382
2547.9,0.170931,0.8797,0.016849
2548,0.171833,0.8681,0.013002
2548.1,0.171851,0.8598,0.011319
2548.2,0.1699,0.8532,0.009445
2548.3,0.168055,0.856,0.009098
2548.4,0.1672,0.8455,0.00808
2548.5,0.165652,0.8092,0.008067
2548.6,0.163455,0.7753,0.011655
2548.7,0.160223,0.7791,0.016233
2548.8,0.157836,0.8428,0.021062
2548.9,0.155136,0.851,0.018684
2549,0.154671,0.8331,0.009748
2549.1,0.151072,0.8482,0.01264
2549.2,0.148553,0.8777,0.010787
2549.3,0.147186,0.881,0.007565
2549.4,0.146958,0.8933,0.001955
2549.5,0.146212,0.8925,0.001676
2549.6,0.146681,0.8971,0.000001
2549.7,0.148239,0.8906,0.000001
2549.8,0.148825,0.9109,0.000001
2549.9,0.1491,0.9201,0.000001
2550,0.153064,0.8935,0.000001
2550.1,0.154933,0.9355,0.000001
2550.2,0.155157,0.9356,0.000001
2550.3,0.154443,0.9262,0.000001
2550.4,0.153265,0.9169,0.000001
2550.5,0.152014,0.9192,0.000001
2550.6,0.151549,0.9109,0.000001
2550.7,0.150813,0.9014,0.000001
2550.8,0.149644,0.9011,0.000001
2550.9,0.148457,0.9033,0.000001
2551,0.147561,0.9038,0.000001
2551.1,0.14666,0.9307,0.000001
2551.2,0.146052,0.9315,0.000001
2551.3,0.146167,0.9316,0.000001
2551.4,0.146387,0.9317,0.000001
2551.5,0.148805,0.9328,0.001617
2551.6,0.149153,0.933,0.013082
2551.7,0.149684,0.9332,0.030647
2551.8,0.150852,0.9337,0.037238
2551.9,0.151781,0.9341,0.044546
2552,0.155004,0.9268,0.047345
2552.1,0.157879,0.9162,0.047043
2552.2,0.157943,0.9219,0.046735
2552.3,0.157701,0.9294,0.045954
2552.4,0.158563,0.9261,0.042056
2552.5,0.158332,0.9352,0.040564
2552.6,0.158342,0.9369,0.038737
2552.7,0.15754,0.9365,0.037556
2552.8,0.158778,0.937,0.034558
2552.9,0.160225,0.9376,0.032751
2553,0.161649,0.9381,0.034503
2553.1,0.162077,0.9383,0.038801
2553.2,0.161835,0.9366,0.04805
2553.3,0.162808,0.9338,0.048366
2553.4,0.165201,0.9233,0.043109
2553.5,0.169457,0.907,0.034503
2553.6,0.171495,0.8906,0.025128
2553.7,0.17151,0.8799,0.023509
2553.8,0.171612,0.8729,0.016554
2553.9,0.168971,0.8764,0.02047
2554,0.166986,0.8701,0.023923
2554.1,0.164067,0.8703,0.027212
2554.2,0.163862,0.8661,0.023107
2554.3,0.16341,0.8594,0.024487
2554.4,0.160608,0.8643,0.030452
2554.5,0.157277,0.8777,0.032376
2554.6,0.152065,0.8957,0.035859
2554.7,0.149223,0.8962,0.036298
2554.8,0.145242,0.9231,0.038988
2554.9,0.142247,0.9297,0.042422
2555,0.143918,0.9305,0.0301
2555.1,0.144162,0.9306,0.028838
2555.2,0.145935,0.9315,0.024329
2555.3,0.148386,0.9326,0.017815
2555.4,0.150644,0.9336,0.015048
2555.5,0.152875,0.9346,0.01539
2555.6,0.154347,0.9352,0.019486
2555.7,0.156554,0.9361,0.020485
2555.8,0.159359,0.9373,0.023835
2555.9,0.162297,0.9188,0.021824
2556,0.164352,0.9026,0.019244
2556.1,0.163364,0.9129,0.021295
2556.2,0.161137,0.9249,0.028626
2556.3,0.160689,0.9295,0.029258
2556.4,0.160665,0.9278,0.031383
2556.5,0.160179,0.9284,0.033391
2556.6,0.159761,0.9231,0.03613
2556.7,0.158469,0.9044,0.037206
2556.8,0.15743,0.9035,0.038772
2556.9,0.156492,0.9141,0.041859
2557,0.155644,0.9202,0.043572
2557.1,0.153518,0.9349,0.046588
2557.2,0.152736,0.9345,0.044272
2557.3,0.152847,0.9346,0.039291
2557.4,0.152422,0.9344,0.03394
2557.5,0.151869,0.9342,0.027043
2557.6,0.151498,0.934,0.024069
2557.7,0.151603,0.934,0.023535
2557.8,0.151818,0.9341,0.023838
2557.9,0.151297,0.9339,0.025311
2558,0.151034,0.9338,0.02705
2558.1,0.151687,0.9341,0.027433
2558.2,0.15368,0.9349,0.026831
2558.3,0.153744,0.935,0.031198
2558.4,0.152937,0.9346,0.037773
2558.5,0.151509,0.934,0.046178
2558.6,0.152271,0.9343,0.050242
2558.7,0.152425,0.9344,0.051477
2558.8,0.152444,0.9344,0.053148
2558.9,0.152769,0.9345,0.052943
2559,0.160123,0.9201,0.026804
2559.1,0.16225,0.8916,0.016035
2559.2,0.165903,0.8572,0.000001
2559.3,0.162916,0.8452,0.000001
2559.4,0.161156,0.8412,0.000001
2559.5,0.157553,0.8377,0.000001
2559.6,0.154556,0.8388,0.000001
2559.7,0.150298,0.8345,0.000001
2559.8,0.147973,0.825,0.000001
2559.9,0.143623,0.8243,0.000001
2560,0.140871,0.8262,0.000001
2560.1,0.139596,0.8182,0.000001
2560.2,0.140045,0.8018,0.000001
2560.3,0.14214,0.7922,0.000001
2560.4,0.143929,0.8001,0.000001
2560.5,0.147902,0.8089,0.000001
2560.6,0.152821,0.8232,0.000001
2560.7,0.157996,0.8173,0.000001
2560.8,0.165233,0.818,0.000001
2560.9,0.170501,0.827,0.000001
2561,0.172906,0.8427,0.000001
2561.1,0.173824,0.855,0.000001
2561.2,0.173759,0.8597,0.000001
2561.3,0.170661,0.8569,0.000001
2561.4,0.167898,0.8652,0.000001
2561.5,0.165477,0.871,0.000001
2561.6,0.163285,0.8808,0.000001
2561.7,0.161464,0.8867,0.000001
2561.8,0.158569,0.9184,0.004346
2561.9,0.158341,0.9369,0.009932
2562,0.159323,0.9372,0.011348
2562.1,0.161635,0.9381,0.016033
2562.2,0.162982,0.9386,0.020895
2562.3,0.163037,0.9387,0.025457
2562.4,0.160934,0.9379,0.033553
2562.5,0.158634,0.937,0.038784
2562.6,0.156364,0.9361,0.040433
2562.7,0.155952,0.9359,0.038788
2562.8,0.157004,0.9363,0.035156
2562.9,0.156261,0.936,0.039639
2563,0.15662,0.9362,0.041123
2563.1,0.156127,0.936,0.043692
2563.2,0.156752,0.9362,0.043089
2563.3,0.156746,0.9362,0.044005
2563.4,0.156969,0.9363,0.043099
2563.5,0.157546,0.9365,0.041308
2563.6,0.157307,0.9364,0.03929
2563.7,0.157916,0.9367,0.033427
2563.8,0.158682,0.937,0.028374
2563.9,0.16008,0.9375,0.018181
2564,0.161082,0.9379,0.013
2564.1,0.161131,0.9379,0.009822
2564.2,0.16228,0.9384,0.008911
2564.3,0.163369,0.9388,0.01103
2564.4,0.164236,0.9391,0.014702
2564.5,0.164594,0.9393,0.018471
2564.6,0.164278,0.9391,0.023841
2564.7,0.164382,0.9392,0.026641
2564.8,0.164397,0.9254,0.027623
2564.9,0.167128,0.9026,0.021687
2565,0.164856,0.9204,0.023295
2565.1,0.163918,0.9279,0.021936
2565.2,0.164126,0.9349,0.020483
2565.3,0.16398,0.9353,0.021356
2565.4,0.163289,0.938,0.024233
2565.5,0.16302,0.9387,0.024909
2565.6,0.164394,0.9319,0.023105
2565.7,0.165197,0.9273,0.022959
2565.8,0.164531,0.93,0.025089
2565.9,0.16179,0.9382,0.032492
2566,0.16087,0.9378,0.034221
2566.1,0.159888,0.9375,0.035004
2566.2,0.160901,0.9379,0.031899
2566.3,0.161995,0.9383,0.035317
2566.4,0.163935,0.9285,0.035624
2566.5,0.165304,0.9203,0.037129
2566.6,0.16625,0.915,0.037023
2566.7,0.167581,0.9091,0.032872
2566.8,0.168035,0.908,0.028693
2566.9,0.169794,0.8987,0.028297
2567,0.169281,0.9179,0.032943
2567.1,0.168598,0.9267,0.035841
2567.2,0.168446,0.927,0.036682
2567.3,0.168247,0.9273,0.038514
2567.4,0.167087,0.9136,0.041208
2567.5,0.1689,0.8992,0.037473
2567.6,0.170475,0.8919,0.034597
2567.7,0.170931,0.8899,0.033071
2567.8,0.170436,0.8752,0.032553
2567.9,0.169065,0.8763,0.034108
2568,0.169669,0.8737,0.032102
2568.1,0.170055,0.8715,0.032626
2568.2,0.170675,0.8692,0.029428
2568.3,0.170391,0.8714,0.026993
2568.4,0.168842,0.895,0.031041
2568.5,0.165899,0.8945,0.041379
2568.6,0.164223,0.9139,0.046603
2568.7,0.163085,0.9247,0.048743
2568.8,0.162348,0.9278,0.050837
2568.9,0.164005,0.9098,0.047475
2569,0.166072,0.9092,0.042677
2569.1,0.169097,0.889,0.034442
2569.2,0.171764,0.8758,0.029289
2569.3,0.17353,0.8692,0.027428
2569.4,0.174622,0.8616,0.027018
2569.5,0.176422,0.8523,0.021929
2569.6,0.176595,0.8482,0.021136
2569.7,0.176066,0.8083,0.01794
2569.8,0.173822,0.8096,0.021497
2569.9,0.170509,0.8365,0.02591
2570,0.170654,0.8456,0.02632
2570.1,0.170974,0.8545,0.025736
2570.2,0.17075,0.86,0.02703
2570.3,0.171944,0.8657,0.02244
2570.4,0.174197,0.8716,0.015104
2570.5,0.176462,0.8775,0.007002
2570.6,0.178884,0.8801,0.000001
2570.7,0.179991,0.8871,0.000001
2570.8,0.181509,0.8807,0.000001
2570.9,0.182898,0.8861,0.000001
2571,0.182902,0.8996,0.000001
2571.1,0.182944,0.9276,0.000001
2571.2,0.183477,0.9354,0.000001
2571.3,0.184149,0.9227,0.000001
2571.4,0.183942,0.9148,0.000001
2571.5,0.183944,0.9203,0.000001
2571.6,0.184108,0.927,0.000001
2571.7,0.185621,0.9251,0.000001
2571.8,0.187263,0.9145,0.000001
2571.9,0.188031,0.9029,0.000001
2572,0.185638,0.8715,0.000001
